,0,1,2,3
27,Oasis,rock,Don't Look Back In Anger,"Slip inside the eye of your mind 
 Don't you know you might find 
 A better place to play? 
 You said that you'd never been 
 But all the things that you've seen 
 Will slowly fade away 
 So I'll start a revolution from my bed 
 'Cause you said the brains I had went to my head 
 Step outside, summertime's in bloom 
 Stand up beside the fireplace 
 Take that look from off your face 
 You ain't ever gonna burn my heart out 
 And so Sally can wait 
 She knows it's too late as we're walking on by 
 Her soul slides away 
 ""But don't look back in anger"" I heard you say 
 Take me to the place where you go 
 Where nobody knows 
 If it's night or day 
 Please don't put your life in the hands 
 Of a rock and roll band 
 Who'll throw it all away 
 I'm gonna start a revolution from my bed 
 'Cause you said the brains I had went to my head 
 Step outside 'cause summertime's in bloom 
 Stand up beside the fireplace 
 Take that look from off your face 
 'Cause you ain't ever gonna burn my heart out 
 And so Sally can wait 
 She knows it's too late as she's walking on by 
 My soul slides away 
 ""But don't look back in anger"" I heard you say 
 So Sally can wait 
 She knows it's too late as we're walking on by 
 Her soul slides away 
 ""But don't look back in anger"" I heard you say 
 So Sally can wait 
 She knows it's too late as she's walking on by 
 My soul slides away 
 ""But don't look back in anger, don't look back in anger"" 
 I heard you say 
 ""At least not today"""
28,Oasis,rock,Hey Now!,"I hitched a ride with my soul by the side of the road 
 Just as the sky turned black 
 I took a walk with my fame down memory lane 
 I never did find my way back 
 You know that I've gotta say time's slipping away 
 And what will it hold for me? 
 What am I gonna do while I'm looking at you? 
 You're standing ignoring me 
 I thought that I heard someone say now 
 ""There's no time for running away now"" 
 Hey now, hey now 
 Feel no shame 
 'Cause time's no chain 
 Feel no shame 
 The first thing I saw as I walked through the door 
 Was a sign on the wall that read 
 It said you might never know that I want you to know 
 What's written inside of your head 
 And time as it stands won't be held in my hands 
 Or living inside of my skin 
 And as it fell from the sky I asked myself why 
 Can I never let anyone in? 
 I thought that I heard someone say now 
 ""There's no time for running away now"" 
 Hey now, hey now 
 Feel no shame 
 'Cause time's no chain 
 Feel no shame 
 Feel no shame 
 'Cause time's no chain 
 Feel no shame 
 I hitched a ride with my soul by the side of the road 
 Just as the sky turned black 
 I took a walk with my fame down memory lane 
 I never did find my way back 
 You know that I've gotta say time's slipping away 
 And what will it hold for me? 
 What am I gonna do while I'm looking at you? 
 You're standing ignoring me 
 I thought that I heard someone say now 
 ""There's no time for running away now"" 
 Hey now, hey now 
 Hey now, hey now 
 Hey now, hey now 
 Hey now, hey now 
 Hey now, hey now 
 Feel no shame 
 'Cause time's no chain 
 Feel no shame 
 'Cause time's no chain 
 Feel no shame 
 'Cause time's no chain 
 Feel no shame"
29,Oasis,rock,Some Might Say,"Some might say that sunshine follows thunder 
 Go and tell it to the man who cannot shine 
 Some might say that we should never ponder 
 On our thoughts today 'cause they hold sway over time 
 Some might say we will find a brighter day 
 Some might say we will find a brighter day (yeah) 
 'Cause I've been standing at the station 
 In need of education in the rain 
 You made no preparation 
 For my reputation once again 
 The sink is full of fishes 
 She's got dirty dishes on the brain 
 It was overflowing gently 
 But it's all elementary, my friend 
 Some might say they don't believe in heaven 
 Go and tell it to the man who lives in hell 
 Some might say you get what you've been given 
 If you don't get yours, I won't get mine as well 
 'Cause some might say we will find a brighter day 
 Some might say we will find a brighter day (yeah) 
 'Cause I've been standing at the station 
 In need of education in the rain 
 You made no preparation 
 For my reputation once again 
 The sink is full of fishes 
 She's got dirty dishes on the brain 
 And my dog's been itching 
 Itching in the kitchen once again 
 Some might say (some might say) 
 Some might say (some might say) 
 You know what some might say (you know what some might say) 
 You know what some might say (you know what some might say) 
 You know what some might say (you know what some might say) 
 You know what some might say (you know what some might say) 
 You know what some might say (you know what some might say) 
 You know what some might say (you know what some might say) 
 You know what some might say (you know what some might say) 
 You know what some might say (you know what some might say)"
30,Oasis,rock,Cast No Shadow,"Here's a thought for every man who tries to understand 
 What is in his hands (What's in his hands) 
 He walks along the open road of love and life 
 Surviving if he can (Surviving if he can) 
 Bound with all the weight of all the words he tried to say 
 Chained to all the places that he never wished to stay 
 Bound with all the weight of all the words he tried to say 
 As he faced the sun he cast no shadow 
 As they took his soul they stole his pride (pride) 
 As they took his soul they stole his pride (pride) 
 As they took his soul they stole his pride (pride) 
 As he faced the sun he cast no shadow 
 Here's a thought for every man who tries to understand 
 What is in his hands (What's in his hands) 
 He walks along the open road of love and life 
 Surviving if he can (But only if he can) 
 Bound with all the weight of all the words he tried to say 
 Chained to all the places that he never wished to stay 
 Bound with all the weight of all the words he tried to say 
 As he faced the sun he cast no shadow 
 As they took his soul they stole his pride (pride) 
 As they took his soul they stole his pride (pride) 
 As they took his soul they stole his pride (pride) 
 As they took his soul they stole his pride (pride) 
 As he faced the sun he cast no shadow 
 As he faced the sun he cast no shadow 
 As he faced the sun he cast no shadow 
 As he faced the sun he cast no shadow"
31,Oasis,rock,She's Electric,"She's electric 
 She's in a family full of eccentrics 
 She's done things I've never expected 
 And I need more time 
 She's got a sister 
 And God only knows how I've missed her 
 And on the palm of her hand is a blister 
 And I need more time 
 And I want you to know 
 I've got my mind made up now (mind made up now) 
 But I need more time 
 And I want you to say 
 D'you know what I'm saying? (What I'm saying) 
 But I need more 
 'Cause I'll be you and you'll be me 
 There's lots and lots for us to see 
 Lots and lots for us to do 
 If she is electric, can I be electric too? 
 She's got a brother 
 We don't get on with one another 
 But I quite fancy her mother 
 And I think that she likes me 
 She's got a cousin 
 In fact she's got 'bout a dozen 
 She's got one in the oven 
 But it's nothing to do with me 
 And I want you to know 
 I've got my mind made up now (mind made up now) 
 But I need more time 
 And I want you to say 
 D'you know what I'm saying? (What I'm saying) 
 But I need more 
 'Cause I'll be you and you'll be me 
 There's lots and lots for us to see 
 There's lots and lots for us to do 
 If she is electric, can I be electric too? 
 Can I be electric too? 
 Can I be electric too? 
 Can I be electric too?"
32,Oasis,rock,Morning Glory,"All your dreams are made 
 When you're chained to the mirror like a razor blade 
 Today's the day that all the world will see 
 Another sunny afternoon 
 Walking to the sound of my favourite tune 
 Tomorrow never knows what it doesn't know too soon 
 Need a little time to wake up 
 Need a little time to wake up, wake up 
 Need a little time to wake up 
 Need a little time to rest your mind 
 You know you should so I guess you might as well 
 What's the story morning glory, well? 
 You need a little time to wake up, wake up, well 
 What's the story morning glory, well? 
 Need a little time to wake up, wake up 
 All your dreams are made 
 When you're chained to the mirror like a razor blade 
 Today's the day that all the world will see 
 Another sunny afternoon 
 Walking to the sound of my favourite tune 
 Tomorrow never knows what it doesn't know too soon 
 Need a little time to wake up 
 Need a little time to wake up, wake up 
 Need a little time to wake up 
 Need a little time to rest your mind 
 You know you should so I guess you might as well 
 What's the story morning glory, well? 
 Need a little time to wake up, wake up, well 
 What's the story morning glory, well? 
 You need a little time to wake up, wake up, well 
 What's the story morning glory, well? 
 Need a little time to wake up, wake up, well 
 What's the story morning glory, well? 
 Need a little time to wake up, wake up"
33,Oasis,rock,Champagne Supernova,"How many special people change 
 How many lives are living strange 
 Where were you while we were getting high? 
 Slowly walking down the hall 
 Faster than a cannonball 
 Where were you while we were getting high? 
 Someday you will find me 
 Caught beneath the landslide 
 In a champagne supernova in the sky 
 Someday you will find me 
 Caught beneath the landslide 
 In a champagne supernova, a champagne supernova in the sky 
 Wake up the dawn and ask her why 
 A dreamer dreams she never dies 
 Wipe that tear away now from your eye 
 Slowly walking down the hall 
 Faster than a cannonball 
 Where were you while we were getting high? 
 Someday you will find me 
 Caught beneath the landslide 
 In a champagne supernova in the sky 
 Someday you will find me 
 Caught beneath the landslide 
 In a champagne supernova, a champagne supernova 
 'Cause people believe 
 That they're gonna get away for the summer 
 But you and I, we live and die 
 The world's still spinning around, we don't know why 
 Why, why, why, why 
 How many special people change 
 How many lives are living strange 
 Where were you while we were getting high? 
 Slowly walking down the hall 
 Faster than a cannonball 
 Where were you while we were getting high? 
 Someday you will find me 
 Caught beneath the landslide 
 In a champagne supernova in the sky 
 Someday you will find me 
 Caught beneath the landslide 
 In a champagne supernova, a champagne supernova 
 'Cause people believe 
 That they're gonna get away for the summer 
 But you and I, we live and die 
 The world's still spinning around, we don't know why 
 Why, why, why, why 
 How many special people change 
 How many lives are living strange 
 Where were you while we were getting high? 
 We were getting high 
 We were getting high 
 We were getting high 
 We were getting high 
 We were getting high 
 We were getting high 
 We were getting high 
 We were getting high 
 We were getting high"
34,Oasis,rock,Talk Tonight,"Sitting on my own, chewing on a bone 
 A thousand million miles from home 
 When something hit me 
 Somewhere right between the eyes 
 Sleeping on a plane, you know you can't complain 
 You took your last chance once again 
 I landed, stranded 
 Hardly even knew your name 
 I wanna talk tonight 
 Until the morning light 
 Bout how you saved my life 
 And you and me see how we are 
 You and me see how we are 
 All your dreams are made of strawberry lemonade 
 And you make sure I eat today 
 You take me walking 
 To where you played when you were young 
 I'll never say that I won't ever make you cry 
 And this I'll say, I don't know why 
 I know I'm leaving 
 But I'll be back another day 
 I wanna talk tonight 
 Until the morning light 
 Bout how you saved my life 
 I wanna talk tonight 
 Bout how you saved my life 
 Bout how you saved my life 
 Bout how you saved my life 
 Bout how you saved my life"
35,Oasis,rock,Acquiesce,"I don't know what it is that makes me feel alive 
 I don't know how to wake the things that sleep inside 
 I only wanna see the light that shines behind your eyes 
 I hope that I can say the things I wish I'd said 
 To sing my soul to sleep and take me back to bed 
 You want to be alone when we could feel alive instead 
 Because we need each other 
 We believe in one another 
 And I know we're going to uncover 
 What's sleeping in our soul 
 Because we need each other 
 We believe in one another 
 I know we're going to uncover 
 What's sleeping in our soul 
 What's sleeping in our soul 
 There are many things that I would like to know 
 And there are many places that I wish to go 
 But everything's depending on the way the wind may blow 
 I don't know what it is that makes me feel alive 
 I don't know how to wake the things that sleep inside 
 I only wanna see the light that shines behind your eyes 
 Because we need each other 
 We believe in one another 
 And I know we're going to uncover 
 What's sleeping in our soul 
 Because we need each other 
 We believe in one another 
 And I know we're going to uncover 
 What's sleeping in our soul 
 What's sleeping in our soul 
 What's sleeping in our soul 
 What's sleeping in our soul 
 'Cause we believe 
 'Cause we believe 
 Yeah we believe 
 'Cause we believe 
 'Cause we believe 
 'Cause we believe 
 Because we need 
 Because we need"
36,Oasis,rock,Headshrinker,"I know a girl who's lost and lonely 
 Sits by the phone on her own 
 But the phone don't ring 
 And the birds don't sing in her tree 
 She lost herself in a haze of pity 
 And doesn't know where to run 
 She's a headshrinker now 
 And I think it's time we had some fun 
 Lost in a fog, I've been treated like a dog 
 And I'm outta here 
 I got no name and I feel no shame 
 And I've got no fear 
 And I bow down to the tears of a clown 
 Whatever's going down is coming around 
 I hope you don't regret today 
 For the rest of your lives 
 For the rest of your lives 
 For the rest of your lives 
 For the rest of your lives 
 Lost in a fog, I've been treated like a dog 
 And I'm outta here 
 I got no name and I feel no shame 
 And I've got no fear 
 And I bow down to the tears of a clown 
 Whatever's going down is coming around 
 I hope you don't regret today 
 For the rest of your lives 
 I know a girl who's lost and lonely 
 Sits by the phone on her own 
 But the phone don't ring 
 And the birds don't sing in her tree 
 She lost herself in a haze of pity 
 And doesn't know where to run 
 She's a headshrinker now 
 And I think it's time we had some fun 
 Lost in a fog, I've been treated like a dog 
 And I'm outta here 
 I got no name and I feel no shame 
 And I've got no fear 
 And I bow down to the tears of a clown 
 Whatever's going down is coming around 
 I hope you don't regret today 
 For the rest of your lives 
 For the rest of your lives 
 For the rest of your lives 
 For the rest of your lives"
37,Oasis,rock,It's Better People,"It's better people love one another 
 'Cause livin' your life can be tough 
 It's better people speak to each other 
 Your shame is not enough 
 If everybody came alive 
 And stayed alive 
 And lived their lives instead, yeah 
 So come outside 
 And feel the light 
 It's cold inside 
 But it's lonely in your bed 
 In your bed 
 And though we might be 
 But what you heard before 
 Was only sleepin' in your brain 
 But if you came with me 
 The days'd never end 
 Would never be the same 
 They'd never be the same 
 They'd never be the same 
 Never be the same 
 It's better people love one another 
 'Cause livin' your life can be tough 
 It's better people speak to each other 
 Your shame is not enough 
 If everybody came alive 
 And stayed alive 
 And lived their lives instead, yeah 
 So come outside 
 And feel the light 
 It's cold inside 
 But it's lonely in your bed 
 In your bed 
 And though we might be 
 But what you heard before 
 Is sleeping in your brain 
 But if you came with me 
 The days'd never end 
 Would never be the same 
 They'd never be the same 
 They'd just go by a different name 
 They'd never be the same"
38,Oasis,rock,Rockin' Chair,"I'm older than I wish to be 
 This town holds no more for me 
 All my life 
 I've tried to find another way 
 I don't care for your attitude 
 You bring me down, I think you're rude 
 All my life 
 I've tried to make a better day 
 It's hard enough being alone 
 Sitting here by the phone 
 Waiting for my memories 
 To come and play 
 It's hard enough sitting there 
 Rocking in your rocking chair 
 It's all too much for me to take 
 When you're not there 
 It's hard enough being alone 
 Sitting here by the phone 
 Waiting for my memories 
 To come and play 
 It's hard enough sitting there 
 Rocking in your rocking chair 
 It's all too much for me to take 
 When you're not there 
 I'm older than I wish to be 
 This town holds no more for me 
 All my life 
 I've tried to find another way 
 I don't care for your attitude 
 You bring me down, I think you're rude 
 All my life 
 I've tried to make a better day 
 It's hard enough being alone 
 Sitting here by the phone 
 Waiting for my memories 
 To come and play 
 It's hard enough sitting there 
 Rocking in your rocking chair 
 It's all too much for me to take 
 When you're not there"
39,Oasis,rock,Step Out,"What she said 
 She said to me 
 Take me high on a mountain side 
 She was dressed up in leopard skin 
 And her soul would never be denied 
 I met her down the disco in a beat up car 
 She was burning down the road 
 She looked just like a star in a Jaguar 
 She needs to lighten her load 
 And when you might 
 Think you're gonna cry 
 It will be alright 
 Step out tonight 
 You might 
 Think you're gonna cry 
 It will be alright 
 Step out tonight 
 What I said I said to her 
 I'm alive when you walk that way 
 Can you hear what I can hear? 
 It's the sound of a brand new day 
 She met me down a disco in a beat up car 
 I was burning down the road 
 I can be a star in my Jaguar 
 I need to lighten my load 
 Because you might think you're gonna cry 
 It will be alright 
 Step out tonight 
 You might 
 Think you're gonna cry 
 It will be alright 
 Step out tonight 
 My whole life's still sinking in the water 
 Yea you're my bitch c'mon rescue me tonight 
 You might 
 Think you're gonna cry 
 It will be alright 
 Step out tonight 
 You might 
 Think you're gonna cry 
 It will be alright 
 Step out tonight"
40,Oasis,rock,Underneath The Sky,"Underneath the sky of red 
 Is a storyteller sleeping alone 
 He has no face and he has no name 
 And his whereabouts are sort of unknown 
 All he needs is his life in a suitcase 
 It belongs to a friend of a friend 
 And as we drink to ourselves 
 We'll amuse ourselves 
 Underneath the sky 
 Underneath the sky again 
 Underneath the sky again 
 So wish me away to an unknown place 
 Am I living in a land with no name? 
 I'll be making a start with my brand new heart 
 Stop me making sense once again 
 All we need is our lives in a suitcase 
 They belong to a friend of a friend 
 And as we drink to ourselves 
 We'll amuse ourselves 
 Underneath the sky 
 Underneath the sky again 
 Underneath the sky again 
 All we need is our lives in a suitcase 
 They belong to a friend of a friend 
 And as we drink to ourselves 
 We'll amuse ourselves 
 Underneath the sky 
 Underneath the sky again 
 Underneath the sky again 
 Underneath the sky again 
 Underneath the sky again 
 Underneath the sky again 
 Again (Again), again (Again) 
 Underneath the sky again"
41,Oasis,rock,Cum On Feel The Noize,"So you think you got an evil mind 
 Well I'll tell you honey 
 And I don't know why 
 I don't know why 
 So you think my singin's' out of time 
 Well it makes me money 
 And I don't know why 
 I don't know why 
 Anymore, oh no 
 So cum on feel the noize 
 Girls rock your boys 
 We'll get wild, wild, wild 
 We'll get wild, wild, wild 
 Cum on feel the noize 
 Girls rock your boys 
 We'll get wild, wild, wild 
 Till dawn 
 So you think you I got a funny face 
 Well I'm not worried 
 And I don't know why 
 I don't know why 
 Along about last week I stopped this race 
 I'm in no hurry 
 And I don't know why 
 I don't know why 
 Anymore, no no 
 So cum on feel the noize 
 Girls rock your boys 
 We'll get wild, wild, wild 
 Wild, wild, wild 
 Cum on feel the noize 
 Girls rock your boys 
 We'll get wild, wild, wild 
 Till dawn 
 Well you think we have a lazy time 
 You should know better 
 I don't know why 
 I don't know why 
 And you say I got a dirty mind 
 Well I'm a mean go-getter 
 I don't know why 
 I don't know why 
 Anymore, oh no 
 So cum on feel the noize 
 Girls rock your boys 
 We'll get wild, wild, wild 
 Wild, wild, wild 
 So cum on feel the noize 
 Girls rock your boys 
 We'll get wild, wild, wild 
 Till dawn"
42,Oasis,rock,Round Are Way,"The paper boy is working before he goes 
 Lying to the teacher he knows he knows 
 He didn't and he should've 
 Brought his lines in yesterday 
 Ernie bangs the sound and the day begins 
 The letterbox is open and your cash falls in 
 I'll meet you at the office 
 Just before the staff clock in 
 Round are way the birds are singing 
 Round are way the sun shines bright 
 Round are way the birds sing for yer 
 The already know yer 
 The game is kicking off in around the park 
 It's twenty five a side and before it's dark 
 There's gonna be a loser 
 And you know the next goal wins 
 Cab it to the front as it's called a draw 
 Everybody's knockin' at yours once more 
 Ernie bangs the sound 
 And no one's spoken since half past four 
 Round are way the birds are singing 
 Round are way the sun shines bright 
 Round are way the birds are minging 
 Round are way it's all right 
 Round are way the birds sing for you 
 'Cause the already know yer 
 They already know yer"
43,Oasis,rock,The Masterplan,"Take the time to make some sense 
 Of what you wanna say 
 And cast your words away upon the waves 
 Sail them home with acquiesce 
 On a ship of hope today 
 And as they land upon the shore 
 Tell them not to fear no more 
 Say it loud and sing it proud today 
 And then dance if you wanna dance 
 Please brother, take a chance 
 You know they're gonna go 
 Which way they wanna go 
 All we know is that we don't know 
 How it's gonna be 
 Please brother, let it be 
 Life on the other hand 
 Won't make us understand 
 We're all part of the masterplan 
 Say it loud and sing it proud today 
 I'm not saying right is wrong 
 It's up to us to make 
 The best of all the things that come our way 
 'Cause everything that's been has past 
 The answer's in the looking glass 
 There's four and twenty million doors 
 On life's endless corridor 
 Say it loud and sing it proud and they 
 Will dance if they wanna dance 
 Please brother, take a chance 
 You know they're gonna go 
 Which way they wanna go 
 All we know is that we don't know 
 How it's gonna be 
 Please brother, let it be 
 Life on the other hand 
 Won't make you understand 
 We're all part of the masterplan"
44,Oasis,rock,Bonehead's Bank Holiday,"You know I need a little break to get away for a holiday 
 So I can see the sun 
 'Cause in the sun they say it's fun if you get some 
 Well I could take a train or a boat or an aeroplane 
 Or I could steal a car 
 'Cause in a car you can go far 
 Just depends what kind of car you are 
 What kind of car you are 
 I met a funny looking girl on a crowded beach in Spain 
 Her name was Avaline 
 She said she came to Spain to have a good time 
 But she was with her mum who had a face like a nun in pain 
 She said her name was Dot 
 She didn't have talk a lot 
 I couldn't tell if she was mad or not 
 Don't you know? I should have stayed in England 
 On my polluted beach with all my special friends 
 Don't you know? I should have stayed in England 
 With me big house and me big car 
 And all me friends there at the bar, la la la 
 You know I need a little break to get away for a holiday 
 So I can see the sun 
 'Cause in the sun they say it's fun if you get some 
 Well I could take a train or a boat or an aeroplane 
 Or I could steal a car 
 'Cause in a car you can go far 
 It just depends what kind of car you are 
 What kind of car you are 
 What kind of car you are 
 What kind of car you are"
45,Oasis,rock,You've Got To Hide Your Love Away,"Shut up, shut up (spoken) 
 Here I stand with head in hand 
 Turn my face to the wall 
 If she's gone I can't go on 
 Feeling two-foot small 
 Everywhere people stare 
 Each and every day 
 I can hear them laugh at me 
 And I hear them say 
 Hey! you've got to hide your love away 
 Hey! you've got to hide your love away 
 How can I even try? 
 I can never win 
 Seeing them, hearing them 
 In the state I'm in 
 How could she say to me 
 Love will find a way? 
 So gather round all you clowns 
 Let me hear you say 
 Hey! you've got to hide your love away 
 Hey! you've got to hide your love away 
 La la la la la la la ... 
 That's the last song innit? (spoken)"
46,Oasis,rock,D'You Know What I Mean?,"Step off the train all alone at dawn 
 Back into the hole where I was born 
 Sun in the sky never raised an eye to me 
 The blood on the tracks and they must be mine 
 Fool on the hill and I feel fine 
 Don't look back 'cause you know what you might see 
 Look into the wall of my mind's eye 
 I think I know but I don't know why 
 Questions are the answers you might need 
 Coming in a mess, going out in style 
 I ain't good looking but I'm someone's child 
 No one can give me the air that's mine to breathe 
 I met my maker, I made him cry 
 And on my shoulder he asked me why 
 His people won't fly through the storm 
 I said ""Listen up, man, they don't even know you're born"" 
 All my people right here, right now 
 D'you know what I mean? Yeah yeah 
 All my people right here, right now 
 D'you know what I mean? Yeah yeah 
 All my people right here, right now 
 D'you know what I mean? Yeah yeah 
 Yeah yeah 
 Yeah yeah 
 I don't really care for what you believe 
 So open up your fist or you won't receive 
 The thoughts and the words of every man you'll need 
 Get up off the floor and believe in life 
 No one's ever gonna ever ask you twice 
 Get on the bus and bring it on home to me 
 I met my maker, I made him cry 
 And on my shoulder he asked me why 
 His people won't fly through the storm 
 I said ""Listen up, man, they don't even know you're born"" 
 All my people right here, right now 
 They know what I mean, yeah yeah 
 All my people right here, right now 
 They know what I mean, yeah yeah 
 All my people right here, right now 
 They know what I mean, yeah yeah 
 Yeah yeah 
 Yeah yeah 
 Yeah yeah 
 All my people right here, right now 
 D'you know what I mean? Yeah yeah 
 All my people right here, right now 
 D'you know what I mean? Yeah yeah 
 All my people right here, right now 
 D'you know what I mean? Yeah yeah 
 Yeah yeah 
 Yeah yeah 
 Yeah yeah 
 Yeah yeah"
47,Oasis,rock,My Big Mouth,"Everybody knows 
 But no one's saying nothing 
 It was a sound so very loud 
 But no one can hear 
 I got something in my shoes 
 It's keeping me from walking 
 Down a long and winding road 
 And back home to you 
 And round this town you've ceased to be 
 That's what you got for sleeping with the enemy 
 Where angels fly, you won't play 
 So guess who's gonna take the blame for 
 My big mouth 
 And my big name 
 I'll put on my shoes while I'm walking 
 Slowly down the hall of fame 
 Into my big mouth 
 You can fly your plane 
 I'll put on my shoes while I'm walking 
 Slowly down the hall of fame 
 Slowly down the hall of fame 
 I ain't never spoke to God 
 And I ain't never been to heaven 
 But you assumed I knew the way 
 Even though the map was given 
 And as you look into the eyes 
 Of a bloody cold assassin 
 It's only then you realize 
 With whose life you have been messing 
 And round this town you've ceased to be 
 That's what you got for sleeping with the enemy 
 Where angels fly, you won't play 
 So guess who's gonna take the blame for 
 My big mouth 
 And my big name 
 I'll put on my shoes while I'm walking 
 Slowly down the hall of fame 
 Into my big mouth 
 Yeah you can fly your plane 
 I'll put on my shoes while I'm walking 
 Slowly down the hall of fame 
 Slowly down the hall of fame 
 Slowly down the hall of fame 
 And round this town you've ceased to be 
 That's what you got for sleeping with the enemy 
 Where angels fly, you won't play 
 I guess you're gonna take the blame for 
 My big mouth 
 And my big name 
 I'll put on my shoes while I'm walking 
 Slowly down the hall of fame 
 Into my big mouth 
 Yeah you can fly your plane 
 I'll put on my shoes while I'm walking 
 Slowly down the hall of fame 
 Slowly down the hall of fame 
 Slowly down the hall of fame 
 Slowly down the hall of fame"
48,Oasis,rock,Magic Pie,"An extraordinary guy 
 Can never have an ordinary day 
 He might live a long goodbye 
 But that is not for me to say 
 I dig his friends, I dig his shoes 
 He is just a child with nothing to lose but his mind 
 His mind 
 They are sleeping while they dream 
 But then they wanna be adored 
 They who don't say what they mean 
 Will live and die by their own sword 
 I dig their friends, I dig their shoes 
 They are like a child with nothing to lose in their minds 
 Yeah their minds 
 But I'll have my way 
 In my own time 
 I'll have my say 
 My star will shine 
 'Cause you see me 
 I got my magic pie 
 Think of me 
 Yeah that was me, I was that passer-by 
 I've been and now I've gone 
 There are but a thousand days 
 Preparing for a thousand years 
 Many minds to educate 
 The people who have disappeared 
 To dig my friends, to dig my shoes 
 I am like a child with nothing to lose in my mind 
 Yeah my mind 
 We'll have our way 
 In our own time 
 We'll have our say 
 'Cause my star's gonna shine 
 'Cause you see me 
 I got my magic pie 
 Think of me 
 Yeah that was me, I was that passer-by 
 I've been and now I've gone 
 You see me 
 I got my magic pie 
 Think of me 
 Yeah that was me, I was that passer-by 
 Passer-by 
 Think of me 
 I got my magic pie 
 Think of me 
 Yeah that was me, I was that passer-by 
 I've been and now I've gone"
49,Oasis,rock,Stand By Me,"Made a meal and threw it up on Sunday 
 I've got a lot of things to learn 
 Said I would and I'll be leaving one day 
 Before my heart starts to burn 
 So what's the matter with you? 
 Sing me something new 
 Don't you know the cold and wind and rain don't know? 
 They only seem to come and go away 
 Times are hard when things have got no meaning 
 I've found a key upon the floor 
 Maybe you and I will not believe in 
 The things we find behind the door 
 So what's the matter with you? 
 Sing me something new 
 Don't you know the cold and wind and rain don't know? 
 They only seem to come and go away 
 Stand by me 
 Nobody knows the way it's gonna be 
 Stand by me 
 Nobody knows the way it's gonna be 
 Stand by me 
 Nobody knows the way it's gonna be 
 Stand by me 
 Nobody knows 
 Yeah nobody knows 
 The way it's gonna be 
 If you're leaving, will you take me with you? 
 I'm tired of talking on my phone 
 There is one thing I can never give you 
 My heart will never be your home 
 So what's the matter with you? 
 Sing me something new 
 Don't you know the cold and wind and rain don't know? 
 They only seem to come and go away 
 Stand by me 
 Nobody knows the way it's gonna be 
 Stand by me 
 Nobody knows the way it's gonna be 
 Stand by me 
 Nobody knows the way it's gonna be 
 Stand by me 
 Nobody knows 
 Yeah nobody knows 
 The way it's gonna be 
 The way it's gonna be, yeah 
 Maybe I can see, yeah 
 Don't you know the cold and wind and rain don't know? 
 They only seem to come and go away 
 Stand by me 
 Nobody knows the way it's gonna be 
 Stand by me 
 Nobody knows the way it's gonna be 
 Stand by me 
 Nobody knows the way it's gonna be 
 Stand by me 
 Nobody knows 
 Yeah God only knows 
 The way it's gonna be"
50,Oasis,rock,"I Hope, I Think, I Know","They're trying hard to put me in my place 
 And that is why I gotta keep running 
 The future is mine and it's no disgrace 
 'Cause in the end the past means nothing 
 You tell me I'm free then you tie me down 
 And from my chains I think it's a pity 
 What did it cost you to wear my crown? 
 You don't like me, why don't you admit it? 
 I feel a little down today 
 And I ain't got much to say 
 But you're gonna miss me when I'm not there 
 You know I don't care 
 You know I don't care 
 As we beg and steal and borrow 
 Life is hit and miss and this 
 I hope, I think, I know 
 If I ever hear the names you call 
 And if I stumble, catch me when I fall 
 'Cause baby, after all 
 You'll never forget my name 
 You'll never forget my name 
 You're trying hard to put me in my place 
 And that is why I gotta keep running 
 The future is mine and it's your disgrace 
 'Cause in the end your laugh means nothing 
 You feel a little down today 
 Bet you ain't got much to say 
 Who's gonna miss you when you're not there? 
 You know we don't care 
 You know we don't care 
 'Cause as we beg and steal and borrow 
 Life is hit and miss and this 
 I hope, I think, I know 
 If I ever hear the names you call 
 And if I stumble, catch me when I fall 
 'Cause baby, after all 
 You'll never forget my name 
 You'll never forget my name 
 As we beg and steal and borrow 
 Life is hit and miss and this 
 I hope, I think, I know 
 If I ever hear the names you call 
 And if I stumble, catch me when I fall 
 'Cause baby, after all 
 You'll never forget my name 
 You'll never forget my name 
 You'll never forget my name 
 You'll never forget my name 
 You'll never forget my name"
