,0,1,2,3
64,Red Hot Chili Peppers,rock,Blood Sugar Sex Magik,"Blood, sugar, suckerfish in my dish 
 How many pieces do you wish? 
 Step into a heaven where I keep it on the soul side 
 Girl, please me, be my soul bride 
 Every woman has a piece of Aphrodite 
 Copulate to create, a state of sexual light 
 Kissing her virginity, my affinity 
 I mingle with the gods, I mingle with divinity 
 Blood sugar baby 
 She's magik, sex magik, sex magik 
 Blood sugar baby 
 She's magik, sex magik, sex magik 
 Blood sugar crazy 
 She has it, sex magik, sex magik 
 Blood sugar baby 
 She's magik, sex magik, sex magik 
 Glorious euphoria is my must 
 Erotic shock is a function of lust 
 Temporarily blind, dimension to discover 
 In time, each into the other 
 Uncontrollable notes from her snow white throat 
 Fill a space in which two bodies float 
 Operatic by voice, a fanatic by choice 
 Aromatic is the flower, she must be moist 
 Blood sugar baby 
 She's magik, sex magik, sex magik 
 Blood sugar baby 
 She's magik, sex magik, sex magik 
 Blood sugar crazy 
 She has it, sex magik, sex magik 
 Blood sugar baby 
 She's magik, sex magik, sex magik 
 Blood sugar baby 
 She magik, sex magik, sex magik 
 Blood sugar baby 
 She magik, sex magik, sex magik 
 Blood sugar crazy 
 She has it, sex magik, sex magik 
 Blood sugar baby 
 She magik, sex magik, sex magik 
 Blood sugar, my girl 
 She magik, sex magik, sex magik 
 Blood sugar baby 
 She magik, sex magik, sex magik 
 Blood sugar crazy 
 She has it, sex magik, sex magik 
 Blood sugar baby 
 She magik, sex magik, sex magik"
65,Red Hot Chili Peppers,rock,Under The Bridge,"Sometimes I feel like I don't have a partner 
 Sometimes I feel like my only friend 
 Is the city I live in, the city of angels 
 Lonely as I am, together we cry 
 I drive on her streets 'cause she's my companion 
 I walk through her hills 'cause she knows who I am 
 She sees my good deeds and she kisses me windy 
 Well, I never worry, now that is a lie 
 And I don't ever want to feel like I did that day 
 Take me to the place I love, take me all the way 
 I don't ever want to feel like I did that day 
 Take me to the place I love, take me all the way 
 Yeah, yeah-yeah 
 It's hard to believe that there's nobody out there 
 It's hard to believe that I'm all alone 
 At least I have her love, the city, she loves me 
 Lonely as I am, together we cry 
 Well, I don't ever want to feel like I did that day 
 Take me to the place I love, take me all the way 
 Well, I don't ever want to feel like I did that day 
 Take me to the place I love, take me all the way 
 Yeah, yeah-yeah 
 Oh, no, no, no, yeah-yeah 
 Love me, I said, yeah, yeah 
 One time 
 Under the bridge downtown 
 Is where I drew some blood 
 Under the bridge downtown 
 I could not get enough 
 Under the bridge downtown 
 Forgot about my love 
 Under the bridge downtown 
 I gave my life away 
 Yeah, yeah-yeah (away) 
 Oh, no, no, no, no, yeah-yeah (away) 
 Alone, I said, oh yeah-yeah (away) 
 Will I stay?"
66,Red Hot Chili Peppers,rock,Naked In The Rain,"Standing on the corner of civilization 
 There's a time, there's a place for me 
 In a world where I can't be found 
 Cold and mean people give me the creeps 
 Going to the jungle where the elephant roams 
 Got to get away, gonna make it my home 
 Losing my taste for the human race 
 Social grace is a waste of time 
 It's absurd when I look around 
 So sublime that we blow my mind 
 Naked in the rain with a killer whale 
 I can't taste the salt when I lick his tail 
 Naked in the rain 
 Doctor Doolittle, what's your secret? 
 Give it to me doctor, don't keep it 
 I never met an animal that I didn't like 
 You can come to me, I won't bite 
 Don't you know dog is man's best friend? 
 There is some love that you can't fight 
 Naked in the rain with black tattoos 
 Running through the woods, laughing at the blues 
 Naked in the rain 
 Doctor Doolittle, what's your secret? 
 Give it to me doctor, don't keep it 
 Listen to the talking heart in my chest 
 With this gift, good Lord, I am blessed 
 There's a lump and it's in my throat 
 I'm in love with the wilderness 
 Naked in the river, skinny dipping my way 
 In the waterfall, I just wanna play 
 Naked in the rain 
 Doctor Doolittle, what's your secret? 
 Give it to me doctor, don't keep it 
 Naked in the rain 
 Doctor Doolittle, what's your secret? 
 Give it to me doctor, don't keep it"
67,Red Hot Chili Peppers,rock,Apache Rose Peacock,"Sitting on a sack of beans 
 Sitting down in New Orleans 
 You wouldn't believe what I've seen 
 Sitting on that sack of beans 
 Lunatics on pogo sticks 
 Another southern fried freak on a crucifix 
 Hicks don't mix with politics 
 People on the street just kicking to the licks 
 Yes, my favorite place to be 
 Is not a land called Honalee 
 Mentally or physically 
 I wanna be in New Orleans 
 Oh good brother, just when I thought 
 That I had seen it all 
 My eyes popped out, my dick got hard 
 And I dropped my jaw 
 I saw a bird walking down the block 
 Name Apache Rose Peacock 
 I could not speak, I was in shock 
 I told my knees to please not knock 
 Yes, my favorite place to be 
 Is not a land called Honalee 
 Mentally or physically 
 I wanna be in New Orleans 
 A little boy came along 
 Name of Louis Armstrong 
 Said that girl who left me silly 
 She liked the looks of me and my willy 
 So I found her in the quarter 
 Good God, how I adored her 
 Oh, she made me feel so cozy 
 When she told me I could call her Rosey 
 I kiss your hair, your skin so bare 
 I'll take you with me, girl, anywhere 
 You fare well in stormy weather 
 I never met a girl that I like better 
 Twinkle twinkle little star 
 Shining down on my blue car 
 Driving down the boulevard 
 She was soft and I was hard 
 Apache Rose gotta rocking peacock 
 Hottest ass on the goddamn block 
 Rocking to the beat of the funky-ass Meters 
 She has one of those built-in heaters 
 I kiss your hair, your skin so bare 
 I'll take you with me, girl, anywhere 
 You fare well in stormy weather 
 I never met a girl that I like better 
 Voodoo gurus casting their spells 
 Cockatoo drag queens shaking their bells 
 Silver sound escapes the trumpet 
 Watch your leg, someone might hump it 
 Chicken strut your butt, let's rock 
 Getting it on under your frock 
 Flowing like a flame all through the night 
 My girl's insane but it's all right 
 Yes, my favorite place to be 
 Is not a land called Honalee 
 Mentally or physically 
 I wanna be in New Orleans"
68,Red Hot Chili Peppers,rock,The Greeting Song,"Driving around, I've got my baby and my top down 
 Mary-go-round, I ride you for my love 
 Throwing me down in the backseat underground 
 I'm on the mound, I make it for my love 
 Making my way, I brake another L.A. day 
 Time in the town, I need it for my love 
 My Chevrolet, you're rolling to another play day 
 This is the sound, I listen for my love 
 Who you talking to? 
 Talk to me, you 
 Sound of music 
 Who you talking to? 
 Talk to me, you 
 Sound of music 
 I love you 
 Swim through me 
 Good feelings 
 Come to me 
 Sought and I found, a life of making my blood sound 
 Do anything for the one I love 
 Something profound, the face of God is in Sensurround 
 I'm on the mound, I make it for my love 
 Who you talking to? 
 Talk to me, you 
 Sound of music 
 Who you talking to? 
 Talk to me, you 
 Sound of music 
 I love you 
 Swim through me 
 Good feelings 
 Come to me 
 I love you 
 Swim through me 
 Good feelings 
 Come to me 
 I love you 
 Swim through me 
 Good feelings 
 Come to me"
69,Red Hot Chili Peppers,rock,My Lovely Man,"I used to shout across the room to you 
 And you'd come dancing like a fool 
 Shuffle step, you funky mother 
 Come to me, all warm as covers 
 Rest with me, my lovely brother 
 For you see, there is no other 
 Memory, so sad and sweet 
 I'll see you soon, save me a seat 
 Oh well, I'm crying 
 Oh now, my lovely man 
 Oh yes, I'm crying 
 Oh now, and no one can 
 Well, ever fill the 
 The hole you left, my man 
 I'll see you later 
 My lovely man, if I can 
 In my room, I'm all alone 
 Waiting for you to get home 
 I listen to Roberta Flack 
 But I know you won't come back 
 Oh well, I'm crying 
 Oh now, my lovely man 
 I'll see you later 
 My lovely man, if I can 
 Just in case you never knew 
 I miss you Slim, I love you too 
 Oh, see my heart, it's black and blue 
 When I die, I will find you 
 Oh well, I'm crying 
 Oh now, my lovely man 
 Oh yes, I'm crying 
 Oh now, and no one can 
 Well, ever fill the 
 The hole you left, my man 
 I'll see you later 
 My lovely man, if I can 
 Well, I'm crying 
 My lovely man, yeah 
 Well, I'm crying, yeah 
 They all know, yeah 
 Oh, I miss you, been down 
 My lovely man 
 I'll see you later 
 My lovely man 
 We have some good time 
 My lovely man 
 Yeah"
70,Red Hot Chili Peppers,rock,Sir Psycho Sexy,"A long, long, long, long time ago 
 Before the wind, before the snow 
 Lived a man, lived a man I know 
 Lived a freak of nature named Sir Psycho 
 Sir Psycho Sexy, that is me 
 Sometimes, I find I need to scream, ah 
 He's a freak of nature but we love him so 
 He's a freak of nature but we let him go 
 Deep inside the Garden of Eden 
 Standing there with my hard-on bleeding 
 There's a devil in my dick and some demons in my semen 
 Good God no, that would be treason 
 Believe me, Eve, she gave me good reason 
 Booty, looking too good not to be squeezing 
 Creamy beaver, hotter than a fever 
 I'm a giving 'cause she's the receiver 
 I won't and I don't hang up until I please her 
 Making her feel like an over-achiever 
 I take it away for a minute, just to tease her 
 Then I give it back a little bit deeper 
 Sir Psycho, Sir Psycho, yeah 
 He's the man that I met one time 
 Sir Psycho, Sir Psycho, yeah 
 He's the man that left me blind 
 Sir Psycho, Sir Psycho, yeah 
 He's the man, he's the man, he's the man 
 Sir Psycho, Sir Psycho, yeah (yeah) 
 He's a freak of nature but we love him so 
 He's a freak of nature but we let him go 
 I got stopped by a lady cop in my automobile 
 She said ""get out and spread your legs"" 
 And then she tried to cop a feel 
 That cop, she was all dressed in blue 
 Was she pretty? Boy, I'm telling you 
 She stuck my butt with her big black stick 
 I said ""what's up? now, suck my dick"" 
 Like a ram, getting ready to jam the lamb 
 She whimpered just a little when she felt my hand 
 On her crotch, so very warm 
 I could feel her getting wet through her uniform 
 Propping her up on the black and white 
 Unzipped and slipped, Ooh, that's tight 
 I swatted her like no S.W.A.T. team can 
 Turned a cherry pie right into jam 
 Sir Psycho, Sir Psycho, yeah 
 I'm the man that you met one time 
 Sir Psycho, Sir Psycho, yeah 
 I'm the man that leaves you blind 
 Sir Psycho, Sir Psycho, yeah 
 I'm the man, I'm the man, I'm the man 
 Sir Psycho, Sir Psycho, yeah (shit) 
 Hello, young woman that I love 
 Pretty, punk-rock mamma that I'm thinking of 
 Hold me naked, if you will 
 In your arms, in your legs, in your pussy, I'd kill 
 To be with you 
 To kiss with you 
 I do miss you 
 I love you 
 Lay me down, lay me down, lay me down ...lay me down 
 Lay me down, lay me down, lay me down ...lay me down 
 Descending waves of graceful pleasure 
 For your love there is no measure 
 Her curves they bend with subtle splendor 
 Now I lay me down to sleep 
 I pray the funk will make me freak 
 If I should die before I waked 
 Allow me, Lord, to rock out naked 
 Bored by the ordinary time to take a trip 
 Calling up a little girl with a bull whip 
 Lickety-split, go snap-snap 
 Girl getting off all in my lap 
 The tallest tree, the sweetest sap 
 Blowing my ass right off the map 
 Ooh and it's nice out here 
 I think I'll stay for a while"
71,Red Hot Chili Peppers,rock,They're Red Hot,"Hot tamales and they red hot 
 Yes, she got 'em for sale 
 Hot tamales and they red not 
 Yes, she got 'em for sale 
 I got a girl, say she long and tall 
 She sleeps in the kitchen 
 With her feets in the hall 
 Hot tamales and they red hot 
 Yes, she got 'em for sale, I mean 
 Yes she got 'em for sale, yeah 
 Hot tamales and they red hot 
 Yes, she got 'em for sale 
 They're too hot, boy 
 Hot tamales and they red hot 
 Yes, now, she got 'em for sale 
 You know the monkey, now 
 The baboon playing in the grass 
 Well, the monkey stuck his finger 
 In that old Good Gulf Gas, now 
 Hot tamales and they red hot 
 Yes, she got 'em for sale, I mean 
 Yes, she got 'em for sale 
 Hot tamales and they red hot 
 Yes, she got 'em for sale 
 Hot tamales and they red hot 
 Yes, she got 'em for sale 
 She got two for a nickel 
 Got four for a dime 
 Would sell you more 
 But they ain't none of mine 
 Hot tamales and they red hot 
 Yes, she got 'em for sale, I mean 
 Yes, she got 'em for sale, yes, yeah 
 Hot tamales and they red hot 
 Yes, she got 'em for sale 
 I'm gonna upset your backbone 
 Put your kidneys to sleep 
 I'll due to break away your liver 
 And dare your heart to beat 'bout my 
 Hot tamales 'cause they red hot 
 Yes, they got 'em for sale, I mean 
 Yes, she got 'em for sale, yeah"
72,Red Hot Chili Peppers,rock,Little Miss Lover,"Little miss lover, 
 Where have you been in this world for so long 
 Well, I love a lover that feels like you 
 Would you like to tag along? 
 Well I really don't need any help little girl 
 But I think you could help me out anyway 
 Ah sack it to me 
 Would you believe babe I've been looking for a sole 
 That feels like you 
 For some time 
 Excuse me while I see 
 If the gypsy in me is right 
 If you don't mind 
 Well he signals me ok 
 So I think it's safe to say 
 I'm gonna make a play 
 Oh yeah 
 See me walk towards you baby 
 Ah give me some 
 Oh get into it 
 Hey hey little miss lover 
 Well now, there's so much you and me can discover 
 And I think we should start, hey, we should start right now, baby 
 Hey little miss lover 
 Ah little miss lover 
 Yeah little miss lover 
 Ah baby 
 Ah look at me baby 
 Little miss lover 
 Hey baby 
 Hey!"
73,Red Hot Chili Peppers,rock,Warped,"My tendency 
 For dependency 
 Is offending me 
 It's upending me 
 I'm pretending see 
 To be strong and free 
 From my dependency 
 It's warping me 
 So much love 
 So rare to dare 
 Afraid of 
 Ever being there 
 Take me home 
 I need repair 
 Take me please 
 To anywhere 
 Descended from 
 Demented men 
 Struggle with 
 The art of Gen 
 Please don't look 
 Too close at me 
 You might not like 
 What you see 
 Night craving 
 Sends me crawling 
 Beg for mercy oh 
 A vacancy 
 That's full of holes 
 Hold me please 
 I'm feeling cold 
 Descend all the way all the way 
 Everyday 
 Warped and scared 
 Of being there"
74,Red Hot Chili Peppers,rock,Aeroplane,"I like pleasure spiked with pain 
 And music is my aeroplane 
 It's my aeroplane 
 Songbird sweet and sour Jane 
 And music is my aeroplane 
 It's my aeroplane 
 Pleasure spiked with pain 
 That motherfucker's always spiked with pain 
 Looking in my own eyes, hey, Lord 
 I can't find the love I want 
 Someone better slap me 
 Before I start to rust 
 Before I start to decompose 
 Looking in my rear view mirror 
 Looking in my rear view mirror 
 I can make it disappear 
 I can make it disappear! Have no fear! 
 I like pleasure spiked with pain 
 And music is my aeroplane 
 It's my aeroplane 
 Songbird sweet and sour Jane 
 And music is my aeroplane 
 It's my aeroplane 
 Pleasure spiked with pain 
 That motherfucker's always spiked with pain 
 Sitting in my kitchen hey girl 
 I'm turning into dust again 
 My melancholy baby 
 The star of Mazzy must 
 Push her voice inside of me 
 I'm overcoming gravity 
 I'm overcoming gravity 
 It's easy when you're sad to be 
 It's easy when you're sad... sad like me! 
 I like pleasure spiked with pain 
 And music is my aeroplane 
 It's my aeroplane 
 Songbird sweet and sour Jane 
 And music is my aeroplane 
 It's my aeroplane 
 Pleasure spiked with pain 
 Just one note 
 Could make me float 
 Could make me float away 
 One note from 
 The song she wrote 
 Could fuck me where I lay 
 Just one note 
 Could make me choke 
 One note that's not a lie 
 Just one note 
 Could cut my throat 
 One note could make me die 
 I like pleasure spiked with pain 
 And music is my aeroplane 
 It's my aeroplane 
 Songbird sweet and sour Jane 
 And music is my aeroplane 
 It's my aeroplane 
 That's spiked with pain 
 It's my aeroplane 
 It's my aeroplane 
 It's my aeroplane 
 It's my aeroplane 
 It's my aeroplane 
 It's my aeroplane 
 It's my aeroplane 
 It's my aeroplane 
 It's my aeroplane"
75,Red Hot Chili Peppers,rock,Deep Kick,"It started when we were little kids 
 Free spirits but already tormented 
 By our own hands given to us by our parents 
 We got together and wrote on desks 
 And slept in laundry rooms near snowy mountains 
 And slipped through whatever cracks 
 We can find minds altered 
 We didn't falter in portraying hysterical 
 And tragic characters 
 In a smog filled universe 
 We loved the dirty city 
 And the journeys away 
 From it we had not yet been 
 Or seen our friends selves 
 Chase tails round and round in 
 A downward spiral leaving a trail 
 Of irretrievable vital life juice 
 Behind still the brothers blood 
 Comrades partner family 
 Cuzz was impenetrable 
 And we lived inside it laughing 
 With no clothes and everything 
 Experimental till death was upon us 
 In our face mortality 
 And lots of things seemed futile 
 Then but love and music can save us 
 And did while the giant grey monster grew 
 More poisoned and volatile around us 
 And jaws clamping down 
 And spewing ugly shit around 
 Nothing is the same so we keep moving 
 We keep moving. 
 Went off and off and got some hair cuts 
 Lookin' wild and got all drugged up 
 Hopped a train into the night 
 Got a ride with a transvestite 
 Two boys in San Francisco 
 Two boys in San Francisco 
 Blasted off in a Bart bathroom 
 Those coppers woke us up 
 Mothersfuckers woke us up 
 Two young brothers on a hover craft 
 Telepathetic love and bellylaughs 
 Storm the stage of Universal 
 Slim shine talk boy go subversal 
 Papa's proud and so he sent us 
 Pounding hearts full and relentless 
 Two boys in London, England 
 Two boys in London, England 
 Climbing out of hostel windows 
 Wearing gear so out but in though 
 Come on kind and do the no no 
 Two young brothers on a hovercraft 
 Telepathics love and belly laughs 
 We went to Fairfax High School 
 Jumped off buildings into their pools 
 We'd sit down and grease at Canters 
 Run like hell they can't catch us 
 Two boys in L.A. proper 
 Two boys in L.A. proper 
 Stealin' anything that we could 
 Gotta sneak into the Starwood 
 Gotta peak into the deep good 
 I remember ten years ago 
 In Hollywood we did some good 
 And we did some real bad stuff 
 But the Butthole Surfers 
 Always said it's better to regret 
 Something you did than something you didn't do 
 We were young and we were looking, looking for the deep kick... 
 Seen 'em come seen 'em go"
76,Red Hot Chili Peppers,rock,My Friends,"My friends are so depressed 
 I feel the question of your loneliness 
 Confide, 'cause I'll be on your side 
 You know I will 
 You know I will 
 Ex-girlfriend called me up 
 Alone and desperate on the prison phone 
 They want to give her seven years 
 For being sad 
 I love all of you 
 Hurt by the cold 
 So hard and lonely too 
 When you don't know yourself 
 My friends are so distressed 
 And standing on the brink of emptiness 
 No words I know of to express 
 This emptiness 
 I love all of you 
 Hurt by the cold 
 So hard and lonely too 
 When you don't know yourself 
 Imagine me 
 Taught by tragedy 
 Release 
 Is peace 
 I heard a little girl 
 And what she said was something beautiful 
 To give your love no matter what 
 Is what she said 
 I love all of you 
 Hurt by the cold 
 So hard and lonely too 
 When you don't know yourself"
77,Red Hot Chili Peppers,rock,Coffee Shop,"I am just a lousy burn 
 Searching for the unknown crumb 
 The crumb the crumb 
 Nothing or someone to come 
 Come along illuminate my lust 
 Combust 
 Confucius might have been confused 
 And Buddha might have blown a fuse 
 I ooze 
 The muse 
 Meet me at the coffee shop 
 We can dance like Iggy Pop 
 Another go in the parking lot 
 Freak the cheek on your hotspot 
 Back and forth my body's jerking 
 Will to thrill will not stop working 
 Work and work 
 I'll take you on a honeymoon 
 Jumping on a bed in a hotel room 
 The room 
 The groom 
 Meet me at the coffee shop 
 We can dance like Iggy Pop 
 Another go in the parking lot 
 Freak the cheek on your hotspot"
78,Red Hot Chili Peppers,rock,Pea,"I'm a little pea 
 I love the sky and the trees 
 I'm a teeny, tiny little ant 
 Checking out this and that 
 I am nothing, ah, ah 
 So you have nothing to hide 
 And I'm a pacifist 
 So I can fuck your shit up 
 Oh yeah, I'm small 
 Oh yeah, I'm small 
 Fuck you, asshole 
 You homophobic, redneck dick 
 Big and tough and macho 
 You can kick my ass 
 So fucking what? 
 So fucking what? 
 So fucking what? 
 So fucking what?"
79,Red Hot Chili Peppers,rock,One Big Mob,"(I am, you are me) 
 (I am, you are me) 
 (I am, you are me) 
 (I am, you are me) 
 (I am, you are me) good woman said you gotta believe 
 (I am, you are me) 
 (I am, you are me) submerge into the urge of we 
 (I am, you are me) 
 (I am, you are me) deliciously 
 (I am, you are me) the mystery 
 (I am, you are me) the mystery 
 One big mob (ah, yeah, ah, yeah) 
 One big mob (ah, yeah, ah, yeah) 
 Eh bara mala (ah, yeah, ah, yeah) 
 Eh bara mala (ah, yeah, ah, yeah) 
 (One big mob is) 
 Ooze into, into my noodle 
 East or west, shepherd or poddle 
 Lady bug pine tree 
 To mingle with the bumblebee 
 A lover to the Sun 
 And a brother to the cool breeze 
 (One big mob is) 
 (One big mob is) 
 We live in the city 
 We live in the jungle 
 It's time to be drinking 
 A thimble humble 
 Everything you ever see 
 Is never more than you and me 
 Give it on into the beauty of the mystery 
 (One big mob is all) 
 One big mob in one big home 
 A broken home 
 I'd like to share some air with you 
 Some air with you 
 A morning forest full of truths 
 The green is blue 
 The head that's getting pregnant lives 
 To give and give 
 What was I thinking in my head 
 The color red 
 Breaking hearts instead of bread 
 Something I said 
 Checkmated by frustration now 
 Need to be cut loose 
 A different kind of being lost 
 A sullen cost 
 (One big mob is) 
 Scrawled upon the wall 
 Of a bathroom stall 
 A stranger wrote a note 
 That spoke to all 
 One, two 
 Buckle my shoe 
 Take care of me 
 'Cause I might be you 
 (One big mob is) 
 (One big mob is) 
 Picaboo Street in Timbuktu 
 Do I need repeat 
 That a boy named Sue 
 Rockin' to the beat 
 Of the kangaroo 
 Let me kiss your feet 
 And your forehead too 
 (One big mob is)"
80,Red Hot Chili Peppers,rock,Walkabout,"I think I'll go on a walkabout 
 And find out what it's all about 
 And that ain't hard 
 Just me and my own two feet 
 In the heat I've got myself to meet 
 A detective of perspective 
 I need to try to get a bigger eye 
 Open wide 
 Bloodwood flowers in my gaze 
 Walkabout in a sunny days 
 Do me now 
 On a walkabout 
 You could do it in the city 
 You could do it in a zone 
 You could do it in desert 
 You could do the unknown 
 On a walkabout 
 High desert skies are what I spy 
 So fly - you gotta wonder why 
 The stingrays must be fat this year 
 I'm moving slow in my lowest gear 
 The digirido original man with a dream 
 I believe the Aborigine 
 On a walkabout 
 You could do it with a shuffle 
 You could do it with a stroll 
 You could do it with a stride 
 You could do the unknown 
 On a walkabout 
 A walk could cure most all my blues 
 Bare feet or in my two shoes 
 One two 
 I think I'll go on a walkabout 
 And find out what it's all about 
 Use your legs to rock it wide 
 Take a ride to the other side"
81,Red Hot Chili Peppers,rock,Tearjerker,"spoken: 
 Could you turn up the track a little bit, please 
 sung: 
 My mouth fell open 
 Hoping that the truth would not be true 
 Refuse the news 
 I'm feeling sick now 
 What the fuck am I supposed to do 
 Just lose and lose 
 First time I saw you 
 You were sitting backstage in a dress 
 A perfect mess 
 You never knew this 
 But I wanted badly for you to 
 Requite my love 
 Left on the floor 
 Leaving your body 
 When highs are the lows 
 And lows are the way 
 So hard to stay 
 Guess now you know 
 I love you so 
 I liked your whiskers 
 And I liked the dimple in your chin 
 Your pale blue eyes 
 You painted pictures 
 Cause the one who hurts can give so much 
 You gave me such 
 Left on the floor 
 Leaving your body 
 When highs are the lows 
 And lows are the way 
 So hard to stay 
 Guess now you know 
 I love you so"
82,Red Hot Chili Peppers,rock,One Hot Minute,"I was riding 
 Riding on my bike 
 Me with my friend 
 We're so alike 
 Am I all alone 
 She said all we 
 Have is this 
 We just had to stop 
 And share a kiss 
 Am I all alone 
 One hot minute (3x) 
 And I'm in it come and get it (3x) 
 If I chase it 
 I might waste it 
 Come and get it 
 Am I all alone 
 Sitting in the fire 
 Get along and have some fun 
 Floating to be higher 
 Maybe I'm your special one 
 Silent testifier 
 Breathe the moon 
 And eat the sun 
 Sitting in the fire 
 Close your eyes 
 And click your heels 
 Can you believe 
 How good it feels 
 Am I all alone 
 One hot minute (x3) 
 And I'm in it come and get it 
 If a chase it I might waste it 
 Come and get it 
 I might waste it 
 Come and get it 
 Am I all alone 
 Sitting in the fire 
 Get along and have some fun 
 Floating to be higher 
 Maybe I'm your special one 
 Silent testifier 
 Breathe the moon 
 And eat the sun 
 Sitting in the fire 
 A tiny wink is all 
 All we have 
 No it's not much more 
 But don't get mad 
 Am I all alone 
 Three lbs. of love 
 Inside my skull 
 A million more lives 
 It's never drill 
 Just a few times spun 
 Spun around the sun 
 A couple more or less 
 And then we're done"
83,Red Hot Chili Peppers,rock,Falling Into Grace,"What ever never knew 
 That I could feel so good 
 Smile in your eyes 
 What ever never knew 
 That I could walk through wood 
 I guess I never tried 
 A million years old 
 But just a little girl 
 Vibin' off the gong 
 Rubbin' on the bowls 
 Make you float around 
 Make your lovin' strong 
 And when we get 
 In the same place 
 At the same time 
 It is your grace 
 That I want to 
 Fall right into now 
 To love avow 
 I'm falling into grace with you 
 I'm falling into guru muhk 
 I'm falling into grace with you 
 I'm falling into guru muhk 
 She moves in a rapture 
 That her capsule might 
 Land on your star 
 Meditating in the morning 
 Head dressed in white 
 Beauty bazaar 
 You can smell the purple light 
 Comin' home her heart 
 Get lost and wet 
 I treat you like a teacher 
 'Cause that's what you are 
 I wanna be your pet 
 And when we get 
 In the same place 
 At the same time 
 It is your grace 
 That I want to 
 Fall right into now 
 To love avow"
84,Red Hot Chili Peppers,rock,Shallow Be Thy Game,"Well I was not created in the likeness of a fraud 
 Your hell is something scary, I prefer a loving god 
 We are not the center of this funny universe 
 And what is worse I do not serve in fear of such a 
 Curse 
 Shallow be thy game, 2000 years look in the mirror 
 You play the game of shame, you tell your people live in fear 
 A rival to the way you see the Bible let him be 
 I'm a threat to your survival and your control company 
 You'll never burn me 
 You'll never burn me 
 I will be your heretic 
 You can't contain me 
 I am the power free 
 Truth belongs to everybody 
 To anyone who's listening, you're not born into sin 
 The guilt they try and give you puke it in the nearest bin 
 Missionary madness sweep up culture with a broom 
 Trashing ancient ways is par for the course, it's 
 Fucking rude 
 To think that you're above the laws of nature, what a joke, oh 
 Purple sashes feeding masses smoke on which to choke 
 Well I might be a monkey when it comes to being holy 
 Fundamental hatred get down on your knees and... 
 You'll never burn me 
 You'll never burn me 
 I will be your heretic 
 You can't contain me 
 I am the power free 
 Truth belongs to everybody 
 Oh yeah 
 I was not created in the likeness of a fraud 
 Your hell is something scary, I prefer a loving god 
 We are not the center of this funny universe 
 And what is worse I do not serve in fear of such a 
 You'll never burn me 
 You'll never burn me 
 I will be your heretic 
 You can't contain me 
 I am the power free 
 Truth belongs to everybody [x2]"
85,Red Hot Chili Peppers,rock,Transcending,"You are my god you are my dog 
 You kept me close love never lost 
 I called you hippie you said fuck off 
 Said your brother's a real punk rocker 
 Something gonna happen 
 Something very soon 
 Transcending flesh could be a breeze 
 Sending me oh over the Moon 
 Friends near death you gave respect 
 Sympathetic Intellect 
 Choices are, for one and all 
 All we are is, leaves that fall 
 That's all 
 Always be loving you 
 Now I'm away from you 
 Always be loving you 
 Round and round inside your head 
 Smartest fucker I ever met 
 Vicious fish bit at your toes 
 Made you lie and numb your soul 
 Something gonna happen 
 Something very soon 
 Transcending flesh could be a breeze 
 Sending me oh over the Moon 
 Mule donkey ass you bore the load 
 Of all creation's tortured souls 
 Choices are for one and all 
 All we are are leaves that fall 
 I like no other, I love you you're my brother 
 I like no other, I love you you're my brother 
 I like no other, I love you you're my brother 
 I like no other, I love you you're my brother 
 I like no other, I love you you're my brother 
 I like no other, I love you you're my brother 
 Water flowing and I will drink it 
 I will drink for you 
 A part of me left that only you knew 
 Will never be understood 
 Will never be understood 
 Hey gone to stay 
 Entire lifetime flash before me 
 In a loving stream 
 Hey mother may I have lost a child 
 But she gave birth 
 To a loving stream 
 Ooh, never know 
 When the gods will come and 
 Take you 
 To a loving stream 
 Ooh, heart of gold 
 The most special things you gave me were 
 From your loving stream 
 In a loving stream 
 Fuck the magazines 
 Fuck the green machine 
 See the human being 
 In a loving stream 
 Fuck the legal greed 
 Fuck the nothing scene 
 See the family 
 In a loving stream"
