,0,1,2,3
53,The Beatles,rock,What You're Doing,"Look what you're doing 
 I'm feeling blue and lonely 
 Would it be too much to ask of you 
 What you're doing to me? 
 You got me running 
 And there's no fun in it 
 Why should it be so much to ask of you 
 What you're doing to me? 
 I've been waiting here for you 
 Wondering what you're gonna do 
 And should you need a love that's true 
 It's me 
 Please, stop your lying 
 You got me crying, girl 
 Why should it be so much to ask of you 
 What you're doing to me? 
 I've been waiting here for you 
 Wondering what you're gonna do 
 And should you need a love that's true 
 It's me 
 Please stop your lying 
 You have got me crying, girl 
 Why should it be so much to ask of you 
 What you're doing to me? 
 What you're doing to me 
 What you're doing to me"
54,The Beatles,rock,Everybody's Trying To Be My Baby,"Well, they took some honey from a tree 
 Dressed it up and they called it me 
 Everybody's trying to be my baby 
 Everybody's trying to be my baby 
 Everybody's trying to be my baby, now 
 Woke up last night, half past four 
 Fifty women knocking on my door 
 Everybody's trying to be my baby 
 Everybody's trying to be my baby 
 Everybody's trying to be my baby, now 
 Went out last night, I didn't stay late 
 'Fore I got home I had a-nineteen dates 
 Everybody's trying to be my baby 
 Everybody's trying to be my baby 
 Everybody's trying to be my baby, now 
 Went out last night, I didn't stay late 
 'Fore I got home I had a-nineteen dates 
 Everybody's trying to be my baby 
 Everybody's trying to be my baby 
 Everybody's trying to be my baby, now 
 Well, they took some honey from a tree 
 Dressed it up and they called it me 
 Everybody's trying to be my baby 
 Everybody's trying to be my baby 
 Everybody's trying to be my baby, now"
55,The Beatles,rock,Help!,"Help! I need somebody 
 Help! Not just anybody 
 Help! You know I need someone 
 Help! 
 (When) 
 When I was younger 
 (When I was young) 
 So much younger than today 
 (I never need) 
 I never needed anybody's help in any way 
 (Now) 
 But now these days are gone 
 (These days are gone) 
 I'm not so self-assured 
 (And now I find) 
 Now I find I've changed my mind 
 And opened up the doors 
 Help me if you can, I'm feeling down 
 And I do appreciate you being 'round 
 Help me get my feet back on the ground 
 Won't you please, please help me? 
 (Now) 
 And now my life has changed 
 (My life has changed) 
 In oh, so many ways 
 (My indepen) 
 My independence seems to vanish in the haze 
 (But) 
 But every now and then 
 (Now and then) 
 I feel so insecure 
 (I know that I) 
 I know that I just need you like 
 I never done before 
 Help me if you can, I'm feeling down 
 And I do appreciate you being 'round 
 Help me get my feet back on the ground 
 Won't you please, please help me? 
 When I was younger 
 So much younger than today 
 I never needed anybody's help in any way 
 (Now) 
 But now these days are gone 
 (These days are gone) 
 I'm not so self-assured 
 (And now I find) 
 Now I find I've changed my mind 
 I've opened up the doors 
 Help me if you can, I'm feeling down 
 And I do appreciate you being 'round 
 Help me get my feet back on the ground 
 Won't you please, please help me? 
 Help me, help me, ooh!"
56,The Beatles,rock,The Night Before,"We said our goodbyes (Ah, the night before) 
 Love was in your eyes (Ah, the night before) 
 Now today I find 
 You have changed your mind 
 Treat me like you did the night before 
 Were you telling lies? (Ah, the night before) 
 Was I so unwise? (Ah, the night before) 
 When I held you near 
 You were so sincere 
 Treat me like you did the night before 
 Last night is the night I will remember you by 
 When I think of things we did 
 It makes me want to cry 
 We said our goodbyes (Ah, the night before) 
 Love was in your eyes (Ah, the night before) 
 Now today I find 
 You have changed your mind 
 Treat me like you did the night before 
 Yes 
 When I held you near 
 You were so sincere 
 Treat me like you did the night before (Hey) 
 Last night is the night I will remember you by 
 When I think of things we did 
 It makes me want to cry 
 Were you telling lies? (Ah, the night before) 
 Was I so unwise? (Ah, the night before) 
 When I held you near 
 You were so sincere 
 Treat me like you did the night before 
 Like the night before"
57,The Beatles,rock,You've Got To Hide Your Love Away,"Here I stand head in hand 
 Turn my face to the wall 
 If she's gone I can't go on 
 Feeling two foot small 
 Everywhere people stare 
 Each and every day 
 I can see them laugh at me 
 And I hear them say 
 Hey, you've got to hide your love away 
 Hey, you've got to hide your love away 
 How can I even try 
 I can never win 
 Hearing them, seeing them 
 In the state I'm in 
 How could she say to me 
 Love will find a way 
 Gather round, all you clowns 
 Let me hear you say 
 Hey, you've got to hide your love away 
 Hey, you've got to hide your love away"
58,The Beatles,rock,I Need You,"You don't realise how much I need you 
 Love you all the time and never leave you 
 Please come on back to me 
 I'm lonely as can be 
 I need you 
 Said you had a thing or two to tell me 
 How was I to know you would upset me? 
 I didn't realise 
 As I looked in your eyes 
 You told me 
 Oh, yes, you told me 
 You don't want my lovin' any more 
 That's when it hurt me 
 And feeling like this 
 I just can't go on any more 
 Please remember how I feel about you 
 I could never really live without you 
 So, come on back and see 
 Just what you mean to me 
 I need you 
 But when you told me 
 You don't want my lovin' any more 
 That's when it hurt me 
 And feeling like this 
 I just can't go on any more 
 Please remember how I feel about you 
 I could never really live without you 
 So, come on back and see 
 Just what you mean to me 
 I need you 
 I need you 
 I need you"
59,The Beatles,rock,Another Girl,"For I have got another girl 
 Another girl 
 You're making me say that I've got nobody but you 
 But as from today, well, I've got somebody that's new 
 I ain't no fool and I don't take what I don't want 
 For I have got another girl 
 Another girl 
 She's sweeter than all the girls and I've met quite a few 
 Nobody in all the world can do what she can do 
 And so I'm telling you this time you'd better stop 
 For I have got another girl 
 Another girl who will love me till the end 
 Through thick and thin, she will always be my friend 
 I don't wanna say that I've been unhappy with you 
 But as from today, well, I've seen somebody that's new 
 I ain't no fool and I don't take what I don't want 
 For I have got another girl 
 Another girl who will love me till the end 
 Through thick and thin, she will always be my friend 
 I don't wanna say that I've been unhappy with you 
 But as from today, well, I've seen somebody that's new 
 I ain't no fool and I don't take what I don't want 
 For I have got another girl 
 Another girl 
 Another girl"
60,The Beatles,rock,You're Going To Lose That Girl,"You're gonna lose that girl 
 (Yes, yes, you're gonna lose that girl) 
 You're gonna lose that girl 
 (Yes, yes, you're gonna lose that girl) 
 If you don't take her out tonight 
 She's gonna change her mind 
 (She's gonna change her mind) 
 And I will take her out tonight 
 And I will treat her kind 
 (I'm gonna treat her kind) 
 You're gonna lose that girl 
 (Yes, yes, you're gonna lose that girl) 
 You're gonna lose that girl 
 (Yes, yes, you're gonna lose that girl) 
 If you don't treat her right, my friend 
 You're gonna find her gone 
 (You're gonna find her gone) 
 'Cos I will treat her right and then 
 You'll be the lonely one 
 (You're not the only one) 
 You're gonna lose that girl 
 (Yes, yes, you're gonna lose that girl) 
 You're gonna lose that girl 
 (Yes, yes, you're gonna lose that girl) 
 You're gonna loo 
 (Yes, yes, you're gonna lose that girl) 
 I'll make a point of taking her away from you 
 (Watch what you do) yeah 
 The way you treat her, what else can I do? 
 (You're gonna lose that girl) 
 (You're gonna lose that girl) 
 You're gonna lose that girl 
 (Yes, yes, you're gonna lose that girl) 
 You're gonna lose that girl 
 (Yes, yes, you're gonna lose that girl) 
 You're gonna loo 
 (Yes, yes, you're gonna lose that girl) 
 I'll make a point of taking her away from you 
 (Watch what you do) yeah 
 The way you treat her, what else can I do? 
 If you don't take her out tonight 
 She's gonna change her mind 
 (She's gonna change her mind) 
 And I will take her out tonight 
 And I will treat her kind 
 (I'm gonna treat her kind) 
 You're gonna lose that girl 
 (Yes, yes, you're gonna lose that girl) 
 You're gonna lose that girl 
 (Yes, yes, you're gonna lose that girl) 
 You're gonna lose that girl 
 (Yes, yes, you're gonna lose that girl)"
61,The Beatles,rock,Ticket To Ride,"I think I'm gonna be sad 
 I think it's today, yeah 
 The girl that's driving me mad 
 Is going away 
 She's got a ticket to ride 
 She's got a ticket to ride 
 She's got a ticket to ride 
 But she don't care 
 She said that living with me 
 Was bringing her down, yeah 
 For she would never be free 
 When I was around 
 She's got a ticket to ride 
 She's got a ticket to ride 
 She's got a ticket to ride 
 But she don't care 
 I don't know why she's ridin' so high 
 She oughta think twice 
 She oughta do right by me 
 Before she gets to saying goodbye 
 She oughta think twice 
 She oughta do right by me 
 I think I'm gonna be sad 
 I think it's today, yeah 
 The girl that's driving me mad 
 Is going away, yeah 
 Oh, she's got a ticket to ride 
 She's got a ticket to ride 
 She's got a ticket to ride 
 But she don't care 
 I don't know why she's ridin' so high 
 She oughta think twice 
 She oughta do right by me 
 Before she gets to saying goodbye 
 She oughta think twice 
 She oughta do right by me 
 She said that living with me 
 Was bringing her down, yeah 
 For she would never be free 
 When I was around 
 Oh, she's got a ticket to ride 
 She's got a ticket to ride 
 She's got a ticket to ride 
 But she don't care 
 My baby don't care 
 My baby don't care 
 My baby don't care 
 My baby don't care"
62,The Beatles,rock,Act Naturally,"They're going to put me in the movies 
 They're going to make a big star out of me 
 We'll make a film about a man that's sad and lonely 
 And all I got to do is act naturally 
 Well, I'll bet you I'm going to be a big star 
 Might win an Oscar you can never tell 
 The movie's going to make me a big star 
 'Cause I can play the part so well 
 Well I hope you come and see me in the movies 
 Then I’ll know that you will plainly see 
 The biggest fool that ever hit the big time 
 And all I got to do is act naturally 
 We'll make the scene about a man that's sad and lonely 
 And begging down upon his bended knee 
 I'll play the part but I won't need rehearsing 
 All I have to do is act naturally 
 Well, I'll bet you I'm going to be a big star 
 Might win an Oscar you can never tell 
 The movie's going to make me a big star 
 'Cause I can play the part so well 
 Well I hope you come and see me in the movies 
 Then I’ll know that you will plainly see 
 The biggest fool that ever hit the big time 
 And all I got to do is act naturally"
63,The Beatles,rock,It's Only Love,"I get high when I see you go by 
 My, oh my 
 When you sigh, my my inside just flies 
 Butterflies 
 Why am I so shy 
 When I'm beside you? 
 It's only love and that is all 
 Why should I feel the way I do? 
 It's only love and that is all 
 But it's so hard loving you 
 Is it right that you and I should fight 
 Every night? 
 Just the sight of you makes night-time bright 
 Very bright 
 Haven't I the right to make it up, girl? 
 It's only love and that is all 
 Why should I feel the way I do? 
 It's only love and that is all 
 But it's so hard loving you 
 Yes, it's so hard loving you 
 Loving you"
64,The Beatles,rock,You Like Me Too Much,"Though you've gone away this morning, you'll be back again tonight 
 Telling me there'll be no next time if I just don't treat you right 
 You'll never leave me and you know it's true 
 'Cause you like me too much and I like you 
 You've tried before to leave me but you haven't got the nerve 
 To walk out and make me lonely which is all that I deserve 
 You'll never leave me and you know it's true 
 'Cause you like me too much and I like you 
 I really do and it's nice when you believe me 
 If you leave me I will follow you and bring you back where you belong 
 'Cause I couldn't really stand it, I'd admit that I was wrong 
 I wouldn't let you leave me 'cause it's true 
 'Cause you like me too much and I like you 
 'Cause you like me too much and I like you 
 I really do and it's nice when you believe me 
 If you leave me, I will follow you and bring you back where you belong 
 'Cause I couldn't really stand it I'd admit that I was wrong 
 I wouldn't let you leave me 'cause it's true 
 'Cause you like me too much and I like you 
 'Cause you like me too much and I like you"
65,The Beatles,rock,Tell Me What You See,"If you let me take your heart 
 I will prove to you 
 We will never be apart 
 If I'm part of you 
 Open up your eyes now 
 Tell me what you see 
 It is no surprise now 
 What you see is me 
 Big and black the clouds may be 
 Time will pass away 
 If you put your trust in me 
 I'll make bright your day 
 Look into these eyes now 
 Tell me what you see 
 Don't you realise now? 
 What you see is me 
 Tell me what you see 
 Listen to me one more time 
 How can I get through? 
 Can't you try to see that I'm 
 Tryin' to get to you? 
 Open up your eyes now 
 Tell me what you see 
 It is no surprise now 
 What you see is me 
 Tell me what you see 
 Listen to me one more time 
 How can I get through? 
 Can't you try to see that I'm 
 Tryin' to get to you? 
 Open up your eyes now 
 Tell me what you see 
 It is no surprise now 
 What you see is me"
66,The Beatles,rock,I've Just Seen A Face,"I've just seen a face 
 I can't forget the time or place where we just met 
 She's just the girl for me 
 And I want all the world to see we've met 
 Had it been another day 
 I might have looked the other way 
 And I'd have never been aware 
 But as it is I'll dream of her tonight 
 Falling, yes, I am falling 
 And she keeps calling 
 Me back again 
 I have never known the like of this 
 I've been alone and I have missed things 
 And kept out of sight 
 But other girls were never quite like this 
 Falling, yes, I am falling 
 And she keeps calling 
 Me back again 
 Falling, yes, I am falling 
 And she keeps calling 
 Me back again 
 I've just seen a face 
 I can't forget the time or place where we just met 
 She's just the girl for me 
 And I want all the world to see we've met 
 Falling, yes, I am falling 
 And she keeps calling 
 Me back again 
 Falling, yes, I am falling 
 And she keeps calling 
 Me back again 
 Oh, falling, yes, I am falling 
 And she keeps calling 
 Me back again"
67,The Beatles,rock,Yesterday,"Yesterday 
 All my troubles seemed so far away 
 Now it looks as though they're here to stay 
 Oh, I believe in yesterday 
 Suddenly 
 I'm not half the man I used to be 
 There's a shadow hanging over me 
 Oh, yesterday came suddenly 
 Why she had to go, I don't know 
 She wouldn't say 
 I said something wrong 
 Now I long for yesterday 
 Yesterday 
 Love was such an easy game to play 
 Now I need a place to hide away 
 Oh, I believe in yesterday 
 Why she had to go, I don't know 
 She wouldn't say 
 I said something wrong 
 Now I long for yesterday 
 Yesterday 
 Love was such an easy game to play 
 Now I need a place to hide away 
 Oh, I believe in yesterday"
68,The Beatles,rock,Dizzy Miss Lizzy,"You make me dizzy, Miss Lizzy 
 The way you rock and roll 
 You make me dizzy, Miss Lizzy 
 When you do the stroll 
 Come on, Miss Lizzy 
 Love me 'fore I grow too old 
 Come on, give me fever 
 Put your little hand in mine 
 You make me dizzy, dizz, Lizzy 
 Ooh, girl, you look so fine 
 Just a-rockin' an' a-rollin' 
 Girl, I said I wish you were mine 
 You make me dizzy, Miss Lizzy 
 When you call my name 
 Ooh, baby 
 Say you're driving me insane 
 Come on, come on, come on, come on, baby 
 I want to be your loving man 
 Run and tell your mama 
 I want you to be my bride 
 Run and tell your brother 
 Baby, don't run and hide 
 You make me dizzy, Miss Lizzy 
 Girl, I want to marry you 
 Come on, give me fever 
 Put your little hand in mine, girl 
 You make me dizzy, dizzy, Lizzy 
 Girl, you look so fine 
 You're just a-rockin' and a-rollin' 
 Ooh, I said I wish you were mine"
69,The Beatles,rock,Drive My Car,"Asked a girl what she wanted to be 
 She said, ""Baby, can't you see? 
 I wanna be famous, a star of the screen 
 But you can do something in between 
 Baby, you can drive my car 
 Yes, I'm gonna be a star 
 Baby, you can drive my car 
 And maybe I'll love you"" 
 I told that girl that my prospects were good 
 And she said, ""Baby, it's understood 
 Working for peanuts is all very fine 
 But I can show you a better time 
 Baby, you can drive my car 
 Yes, I'm gonna be a star 
 Baby, you can drive my car 
 And maybe I'll love you"" 
 Beep beep mm beep beep, yeah 
 Baby, you can drive my car 
 Yes, I'm gonna be a star 
 Baby, you can drive my car 
 And maybe I'll love you 
 I told that girl I could start right away 
 When she said, ""Listen, babe, I got something to say 
 I got no car and it's breaking my heart 
 But I've found a driver and that's a start 
 Baby, you can drive my car 
 Yes, I'm gonna be a star 
 Baby, you can drive my car 
 And maybe I'll love you"" 
 Beep-beep mm beep-beep, yeah 
 Beep-beep mm beep-beep, yeah 
 Beep-beep mm beep-beep, yeah 
 Beep-beep mm beep-beep, yeah 
 Beep-beep mm beep-beep, yeah"
70,The Beatles,rock,Norwegian Wood (This Bird Has Flown),"I once had a girl or should I say 
 She once had me 
 She showed me her room, isn't it good 
 Norwegian wood? 
 She asked me to stay and she told me to sit anywhere 
 So I looked around and I noticed there wasn't a chair 
 I sat on a rug biding my time 
 Drinking her wine 
 We talked until two and then she said: 
 ""It's time for bed"" 
 She told me she worked in the morning and started to laugh 
 I told her I didn't and crawled off to sleep in the bath 
 And when I awoke I was alone 
 This bird had flown 
 So I lit a fire, isn't it good 
 Norwegian wood?"
71,The Beatles,rock,You Won't See Me,"When I call you up 
 Your line's engaged 
 I have had enough 
 So act your age 
 We have lost the time 
 That was so hard to find 
 And I will lose my mind 
 If you won't see me 
 (You won't see me) 
 You won't see me 
 (You won't see me) 
 I don't know why you (Ooh-ooh) 
 (La la-la) 
 Should want to hide (Ooh-ooh) 
 (La la-la) 
 But I can't get through (Ooh-ooh) 
 (La la-la) 
 My hands are tied (Ooh-ooh) 
 (La la-la) 
 I won't want to stay (Ooh-ooh) 
 (La la-la) 
 I don't have much to say (Ooh-ooh) 
 (La la-la) 
 But I'd get turned away (Ooh-ooh) 
 (La la-la) 
 And you won't see me 
 (You won't see me) 
 You won't see me 
 (You won't see me) 
 Time after time 
 You refuse to even listen 
 I wouldn't mind 
 If I knew what I was missing (No, I wouldn't, no, I wouldn't) 
 Though the days are few (Ooh-ooh) 
 (La la-la) 
 They're filled with tears (Ooh-ooh) 
 (La la-la) 
 And since I lost you (Ooh-ooh) 
 (La la-la) 
 It feels like years (Ooh-ooh) 
 (La la-la) 
 Yes, it seems so long (Ooh-ooh) 
 (La la-la) 
 Girl, since you've been gone (Ooh-ooh) 
 (La la-la) 
 And I just can' go on (Ooh-ooh) 
 (La la-la) 
 If you won't see me 
 (You won't see me) 
 You won't see me 
 (You won't see me) 
 Time after time 
 You refuse to even listen 
 I wouldn't mind 
 If I knew what I was missing (No, I wouldn't, no, I wouldn't) 
 Though the days are few (Ooh-ooh) 
 (La la-la) 
 They're filled with tears (Ooh-ooh) 
 (La la-la) 
 And since I lost you (Ooh-ooh) 
 (La la-la) 
 It feels like years (Ooh-ooh) 
 (La la-la) 
 Yes, it seems so long (Ooh-ooh) 
 (La la-la) 
 Girl, since you've been gone (Ooh-ooh) 
 (La la-la) 
 And I just can' go on (Ooh-ooh) 
 (La la-la) 
 If you won't see me 
 (You won't see me) 
 You won't see me 
 (You won't see me) 
 Hey! Ah-ah! Yeah, yeah! Woah, woah. 
 (Ooh-ooh la la-la) 
 (Ooh-ooh la la-la) 
 (Ooh-ooh la la-la)"
72,The Beatles,rock,Nowhere Man,"He's a real nowhere man 
 Sitting in his nowhere land 
 Making all his nowhere plans for nobody 
 Doesn't have a point of view 
 Knows not where he's going to 
 Isn't he a bit like you and me? 
 Nowhere man, please listen (aaah-ah-la-la-la) 
 You don't know what you're missing (aaah-ah-la-la-la) 
 Nowhere man (aaah-ah-la-la-la) 
 The world is at your command (aaah-aah-lala-lala-la) 
 He's as blind as he can be 
 Just sees what he wants to see 
 Nowhere man, can you see me at all? 
 Nowhere man, don't worry (aaah-ah-la-la-la) 
 Take your time; don't hurry (aaah-ah-la-la-la) 
 Leave it all (aaah-ah-la-la-la) 
 Till somebody else lends you a hand (aaah-aah-lala-lala) 
 Doesn't have a point of view 
 Knows not where he's going to 
 Isn't he a bit like you and me? 
 Nowhere man please listen (aaah-ah-la-la-la) 
 You don't know what you're missing (aaah-ah-la-la-la) 
 Nowhere man (aaah-ah-la-la-la) 
 The world is at your command (aaah-aah-lala-lala) 
 He's a real nowhere man 
 Sitting in his nowhere land 
 Making all his nowhere plans for nobody 
 Making all his nowhere plans for nobody 
 Making all his nowhere plans for nobody"
73,The Beatles,rock,Think For Yourself,"I've got a word or two 
 To say about the things that you do 
 You're telling all those lies 
 About the good things that we can have 
 If we close our eyes 
 Do what you want to do 
 And go where you're going to 
 Think for yourself 
 'Cause I won't be there with you 
 I left you far behind 
 The ruins of the life that you have in mind 
 And though you still can't see 
 I know your mind's made up 
 You're gonna cause more misery 
 Do what you want to do 
 And go where you're going to 
 Think for yourself 
 'Cause I won't be there with you 
 Although your mind's opaque 
 Try thinking more if just for your own sake 
 The future still looks good 
 And you've got time to rectify 
 All the things that you should 
 Do what you want to do 
 And go where you're going to 
 Think for yourself 
 'Cause I won't be there with you 
 Do what you want to do 
 And go where you're going to 
 Think for yourself 
 'Cause I won't be there with you 
 Think for yourself 
 'Cause I won't be there with you"
74,The Beatles,rock,The Word,"Say the word and you'll be free 
 Say the word and be like me 
 Say the word I'm thinking of 
 Have you heard the word is love? 
 It's so fine, it's sunshine 
 It's the word, love 
 In the beginning I misunderstood 
 But now I've got it 
 The word is good 
 Spread the word and you'll be free 
 Spread the word and be like me 
 Spread the word I'm thinking of 
 Have you heard the word is love? 
 It's so fine, it's sunshine 
 It's the word, love 
 Everywhere I go I hear it said 
 In the good and the bad books that I have read 
 Say the word and you'll be free 
 Say the word and be like me 
 Say the word I'm thinking of 
 Have you heard the word is love? 
 It's so fine, it's sunshine 
 It's the word, love 
 Now that I know what I feel must be right 
 I'm here to show everybody the light 
 Give the word a chance to say 
 That the word is just the way 
 It's the word I'm thinking of 
 And the only word is love 
 It's so fine, it's sunshine 
 It's the word, love 
 Say the word, love 
 Say the word, love 
 Say the word, love 
 Say the word 
 Love"
75,The Beatles,rock,Michelle,"Michelle, ma belle 
 These are words that go together well 
 My Michelle 
 Michelle, ma belle 
 Sont des mots qui vont très bien ensemble 
 Très bien ensemble 
 I love you, I love you, I love you 
 That's all I want to say 
 Until I find a way 
 I will say the only words I know that you'll understand 
 Michelle, ma belle 
 Sont des mots qui vont très bien ensemble 
 Très bien ensemble 
 I need to, I need to, I need to 
 I need to make you see 
 Oh, what you mean to me 
 Until I do I'm hoping you will know what I mean 
 I love you 
 I want you, I want you, I want you 
 I think you know by now 
 I'll get to you somehow 
 Until I do I'm telling you so you'll understand 
 Michelle, ma belle 
 Sont des mots qui vont très bien ensemble 
 Très bien ensemble 
 And I will say the only words I know that you'll understand 
 My Michelle"
76,The Beatles,rock,What Goes On,"What goes on in your heart? 
 What goes on in your mind? 
 You are tearing me apart 
 When you treat me so unkind 
 What goes on in your mind? 
 The other day I saw you 
 As I walked along the road 
 But when I saw him with you 
 I could feel my future fold 
 It's so easy for a girl like you to lie 
 Tell me why 
 What goes on in your heart? 
 What goes on in your mind? 
 You are tearing me apart 
 When you treat me so unkind 
 What goes on in your mind? 
 I met you in the morning 
 Waiting for the tides of time 
 But now the tide is turning 
 I can see that I was blind 
 It's so easy for a girl like you to lie 
 Tell me why 
 What goes on in your heart? 
 I used to think of no-one else 
 But you were just the same 
 You didn't even think of me 
 As someone with a name 
 Did you mean to break my heart and watch me die? 
 Tell me why 
 What goes on in your heart? 
 What goes on in your mind? 
 You are tearing me apart 
 When you treat me so unkind 
 What goes on in your mind?"
77,The Beatles,rock,Girl,"Is there anybody going to listen to my story 
 All about the girl who came to stay? 
 She's the kind of girl you want so much it makes you sorry 
 Still you don't regret a single day 
 Ah, girl 
 Girl, girl 
 When I think of all the times I've tried so hard to leave her 
 She will turn to me and start to cry 
 And she promises the Earth to me and I believe her 
 After all this time I don't know why 
 Ah, girl 
 Girl, girl 
 She's the kind of girl who puts you down 
 When friends are there 
 You feel a fool 
 When you say she's looking good 
 She acts as if it's understood 
 She's cool, ooh ooh ooh 
 Girl 
 Girl, girl 
 Was she told when she was young that pain would lead to pleasure? 
 Did she understand it when they said 
 That a man must break his back to earn his day of leisure? 
 Will she still believe it when he's dead? 
 Ah, girl 
 Girl, girl 
 Ah, girl 
 Girl, girl"
78,The Beatles,rock,I'm Looking Through You,"I'm looking through you 
 Where did you go? 
 I thought I knew you 
 What did I know? 
 You don't look different 
 But you have changed 
 I'm looking through you 
 You're not the same 
 Your lips are moving 
 I cannot hear 
 Your voice is soothing 
 But the words aren't clear 
 You don't sound different 
 I've learned the game 
 I'm looking through you 
 You're not the same 
 Why, tell me why 
 Did you not treat me right? 
 Love has a nasty habit 
 Of disappearing overnight 
 You're thinking of me 
 The same old way 
 You were above me 
 But not today 
 The only difference 
 Is you're down there 
 I'm looking through you 
 And you're nowhere 
 Why, tell me why 
 Did you not treat me right? 
 Love has a nasty habit 
 Of disappearing overnight 
 I'm looking through you 
 Where did you go? 
 I thought I knew you 
 What did I know? 
 You don't look different 
 But you have changed 
 I'm looking through you 
 You're not the same 
 Yeah, oh, baby, you've changed 
 Aah, and I'm looking through you 
 Yeah, I'm looking through you 
 A-you've changed, you've changed 
 You've changed, you've changed 
 Yes, you've changed 
 I'm looking"
79,The Beatles,rock,In My Life,"There are places I remember 
 All my life, though some have changed 
 Some forever, not for better 
 Some have gone and some remain 
 All these places had their moments 
 With lovers and friends I still can recall 
 Some are dead and some are living 
 In my life I've loved them all 
 But of all these friends and lovers 
 There is no-one compares with you (ooh-ooh-ooh) 
 And these memories lose their meaning 
 When I think of love as something new (ooh-ooh-ooh) 
 Though I know I'll never lose affection 
 For people and things that went before 
 I know I'll often stop and think about them 
 In my life I love you more 
 Though I know I'll never lose affection 
 For people and things that went before 
 I know I'll often stop and think about them 
 In my life I love you more 
 In my life I love you more"
80,The Beatles,rock,Wait,"It's been a long time 
 Now I'm coming back home 
 I've been away now 
 Oh, how I've been alone 
 Wait 
 Till I come back to your side 
 We'll forget the tears we cried 
 But if your heart breaks 
 Don't wait 
 Turn me away 
 And if your heart's strong 
 Hold on 
 I won't delay 
 Wait 
 Till I come back to your side 
 We'll forget the tears we cried 
 I feel as though 
 You ought to know 
 That I've been good 
 As good as I can be 
 And if you do 
 I'll trust in you 
 And know that you 
 Will wait for me 
 It's been a long time 
 Now I'm coming back home 
 I've been away now 
 Oh, how I've been alone 
 Wait 
 Till I come back to your side 
 We'll forget the tears we cried 
 I feel as though 
 You ought to know 
 That I've been good 
 As good as I can be 
 And if you do 
 I'll trust in you 
 And know that you 
 Will wait for me 
 But if your heart breaks 
 Don't wait 
 Turn me away 
 And if your heart's strong 
 Hold on 
 I won't delay 
 Wait 
 Till I come back to your side 
 We'll forget the tears we cried 
 It's been a long time 
 Now I'm coming back home 
 I've been away now 
 Oh, how I've been alone"
81,The Beatles,rock,If I Needed Someone,"If I needed someone to love 
 You're the one that I'd be thinking of 
 If I needed someone 
 If I had some more time to spend 
 Then I guess I'd be with you, my friend 
 If I needed someone 
 Had you come some other day 
 Then it might not have been like this 
 But, you see, now I'm too much in love 
 Carve your number on my wall 
 And maybe you will get a call from me 
 If I needed someone 
 Ah, ah, ah, ah 
 If I had some more time to spend 
 Then I guess I'd be with you, my friend 
 If I needed someone 
 Had you come some other day 
 Then it might not have been like this 
 But, you see, now I'm too much in love 
 Carve your number on my wall 
 And maybe you will get a call from me 
 If I needed someone 
 Ah, ah"
82,The Beatles,rock,Run For Your Life,"Well, I'd rather see you dead, little girl 
 Than to be with another man 
 You'd better keep your head, little girl 
 Or I won't know where I am 
 You'd better run for your life if you can, little girl 
 Hide your head in the sand, little girl 
 Catch you with another man 
 That's the end, little girl 
 Well, you know that I'm a wicked guy 
 And I was born with a jealous mind 
 And I can't spend my whole life trying 
 Just to make you toe the line 
 You'd better run for your life if you can, little girl 
 Hide your head in the sand, little girl 
 Catch you with another man 
 That's the end, little girl 
 Let this be a sermon 
 I mean everything I've said 
 Baby, I'm determined 
 And I'd rather see you dead 
 You'd better run for your life if you can, little girl 
 Hide your head in the sand, little girl 
 I catch you with another man 
 That's the end, little girl 
 I'd rather see you dead, little girl 
 Than to be with another man 
 You'd better keep your head, little girl 
 Or you won't know where I am 
 You'd better run for your life if you can, little girl 
 Hide your head in the sand, little girl 
 Catch you with another man 
 That's the end, little girl 
 Na-na-na 
 Na-na-na 
 Na-na-na 
 Na-na-na"
83,The Beatles,rock,Taxman,"One, two, three, four (for you, nineteen for me) 
 One, two (one, two, three, four) 
 Let me tell you how it will be 
 There's one for you, nineteen for me 
 'Cause I'm the taxman 
 Yeah, I'm the taxman 
 Should five per cent appear too small 
 Be thankful I don't take it all 
 'Cause I'm the taxman 
 Yeah, I'm the taxman 
 (If you drive a car, car) 
 I'll tax the street 
 (If you try to sit, sit) 
 I'll tax your seat 
 (If you get too cold, cold) 
 I'll tax the heat 
 (If you take a walk, walk) 
 I'll tax your feet 
 Taxman 
 'Cause I'm the taxman 
 Yeah, I'm the taxman 
 Don't ask me what I want it for 
 (Ha, ha, Mr. Wilson) 
 If you don't want to pay some more 
 (Ha, ha, Mr. Heath) 
 'Cause I'm the taxman 
 Yeah, I'm the taxman 
 Now my advice for those who die 
 (Taxman) 
 Declare the pennies on your eyes 
 (Taxman) 
 'Cause I'm the taxman 
 Yeah, I'm the taxman 
 And you're working for no one but me (Taxman)"
